artwork.id,artwork.title,afinn_111_score,afinn_111_comparative
49637,"Bridge, with Town on Hill; Also Another View",0,0
49548,Four Views. Mid [Turner] (?Middleton),0,0
49594,"Bridge, with Distant Mountains; Also View of Dale with Distant Hills",0,0
49629,Town with Stream,0,0
49554,Views,0,0
49611,Steeple of Church. ?Michael [Turner],0,0
49596,"Bridge, Buildings, Etc.",0,0
49559,Hills,0,0
49546,A Church,0,0
49588,Hills,0,0
49591,View from a Hill-Side,0,0
49624,"Views of Churches, Etc. Also a Limestone Crag, ?Ilam Tor",0,0
49586,"Chee Tor [Turner], and Other Views",0,0
49601,"Three Views; a Castle, Bridge, Etc.",0,0
49569,Chatsworth,0,0
49623,View of Town in Valley from Hill; and Other Views,0,0
49565,Three Views,0,0
49579,"Bridge, with Town",0,0
49605,Town (?Shrewsbury or Durham),0,0
49635,View of ?Shrewsbury,0,0
49626,"Town in Valley, with Other Sketches, High ... [Turner] (?Higher Buxton)",0,0
49631,"Views of ?Ruins on a Hill, with Bridge (?Richmond, Yorkshire or Shrewsbury)",-2,-0.16666666666666666
49615,A Bridge,0,0
49573,Chatsworth,0,0
49544,"Church near River, Church Tower, Etc.",0,0
49543,"Church near River, Church Tower, Etc.",0,0
49539,Haddon Hall,0,0
49621,View of Shrewsbury,0,0
57065,(1) A Building with Classical Façade; (2) Heidelberg: The Castle from the Hillside immediately to the East,0,0
57092,Heidelberg: The Castle and Town from the East,0,0
57151,Stuttgart: The Market Square with the Town Hall and Stiftskirche,0,0
57126,Heidelberg: The Karlstor and View down the Neckar,0,0
57150,"Plain and Hills near Stuttgart, with Detail in the Sky",0,0
57088,(1) Heidelberg Castle: The East Façade; (2) Heidelberg Castle: The Apothecary's Tower and Bell Tower from the East,0,0
57095,Heidelberg: The Castle from the East,0,0
57096,Heidelberg: The Castle and Neckar Valley from the East,0,0
57113,Heidelberg: View down the Neckar from East of the Town,0,0
57146,Landscape,0,0
57071,Lucerne,0,0
57141,Three Sketches of Towns,0,0
57161,"(1) Schloss Rosenstein, near Stuttgart; (2) Village and Hills; Sketches of a Figure and Hill with a Castle",0,0
57143,Three Sketches of Besigheim,0,0
57107,"Heidelberg: The Karlstor, Palais Weimar and Castle from the Hirschgasse",0,0
57136,"Distant View of Heilbronn, and Details of its Towers",0,0
57094,Heidelberg: The Castle and Town from the East (in Two Instalments),0,0
57099,"Heidelberg: The Castle, Town and Neckar Valley from the East (in Two Instalments)",0,0
57082,"Heidelberg: View from the Stückgarten of the Castle, with the Great Tower",3,0.25
57091,Heidelberg: The Castle and Town from the East,0,0
57120,Heidelberg: The Castle from the Hirshgasse,0,0
57108,Heidelberg: The Heiliggeistkirche from the Hirschgasse,0,0
57102,Heidelberg: The Bridge and Castle from the West,0,0
57127,"View up the Neckar from just outside Heidelberg towards Neckargemünd, with Superimposed Sketch of Neckargemünd",0,0
57148,(1) Distant View of Hohenasperg; (2) 'Ilioneus' (an Antique Statue in the Glyptothek in Munich),0,0
57079,(1) Heidelberg: The Castle from close to the Gate Tower; (2) Hillside at Heidelberg,0,0
57070,Lucerne,0,0
57067,"Heidelberg Castle: The Bell Tower, Friedrich Building and Altan, and View Eastwards to the Terrace",0,0
57093,Heidelberg: The Castle and Town from the East,0,0
57133,Three Sketches of Buildings,0,0
57132,"Three Sketches of Buildings, Probably of Zuzenhausen",0,0
57147,(1) Distant View of Bietigheim; (2) Three Figures,0,0
57140,Four Sketches (?Lauffen am Neckar),0,0
57119,Heidelberg: View down the Neckar from East of the Town,0,0
57157,(1) Town by a Cliff; (2) Stuttgart from the North-East,0,0
57090,"Three Sketches, Two Showing an Archway or Small Bridge",0,0
57089,Heidelberg: The Castle and Town from the Hillside Terrace (the Southern Part of the East Façade Continued in the Sky above),0,0
57137,Two Landscape Sketches,0,0
57103,Heidelberg: The Bridge and Heiliggeistkirche (in Two Instalments),0,0
57130,(1) Building or Monument; (2) Group of Figures,0,0
57123,(1) Heidelberg: View down the Neckar; (2) Heidelberg: View across the Neckar,0,0
57097,Heidelberg: The Castle and Neckar Valley from the East (in Two Instalments),0,0
57078,Heidelberg: The Castle from the South,0,0
57087,Heidelberg Castle: The Gate Tower and Broken Tower from the South-East,-1,-0.09090909090909091
57129,The Abbey of Neuburg,0,0
57153,Stuttgart from the South-East,0,0
57124,Heidelberg: View across the Bridge to the Castle and Town,0,0
57068,"Heidelberg Castle: The Friedrich Building and Altan, and View Westwards down the Neckar",0,0
57072,Lucerne,0,0
57109,Heidelberg: The Bridge from the Hirschgasse,0,0
57081,Heidelberg: View from the Stückgarten of the Castle,0,0
57086,"Heidelberg: The Castle Courtyard Looking towards the Friedrich Building, with One Bay of the Otto-Heinrich Building",0,0
57112,"Heidelberg: The Karlstor, Castle and Town, Looking down the Neckar",0,0
57121,Heidelberg: The Castle and Palais Weimar from near the Hirshgasse,0,0
57142,Besigheim,0,0
57145,Stuttgart from the East,0,0
57131,Three Sketches of Buildings,0,0
57106,Heidelberg: The Castle and Town from the Neuenheim Shore,0,0
57125,Heidelberg: The Karlstor and View down the Neckar,0,0
57152,Stuttgart: The Stiftskirche and Altes Schloss from the Karlsplatz,0,0
57135,"Sketches of Hills, Talheim and Figures",0,0
57118,Heidelberg: View down the Neckar from East of the Town,0,0
57110,Heidelberg: The Heiliggeistkirche and Bridge from the Hirschgasse,0,0
57077,Heidelberg: View from the Castle (the Foot of the Great Tower),3,0.2727272727272727
57104,Sketches,0,0
57064,Mountain Sketch; Sketches Including Parts of Heidelberg Castle,0,0
57159,(1) ?Cannstatt; (2) Figures; (3) River Scenery with ?Cannstatt,0,0
57085,Heidelberg: The Castle and the View down the Neckar from the Altan (in Two Instalments),0,0
57105,Heidelberg: The Castle and Town from the Neuenheim Shore,0,0
57158,"Two Distant Views of Stuttgart, with Schloss Rosenstein (1824-9) on the Left",0,0
57084,Heidelberg: The Castle and the View up the Neckar from the Altan,0,0
57144,(1) Landscape; (2) Bridge and Houses,0,0
57074,Mountains,0,0
57139,Three Sketches of Lauffen am Neckar,0,0
57083,Heidelberg: The Castle from the Stückgarten (in Two Instalments),0,0
57111,"Heidelberg: The Karlstor, Palais Weimar and Castle, Looking down the Neckar",0,0
57156,Stuttgart from the North-East (in Two Instalments),0,0
57115,Heidelberg: View down the Neckar from East of the Town,0,0
57075,(1) Weggis; (2) Female Figures,0,0
57116,Heidelberg: View down the Neckar from East of the Town,0,0
57066,(1) Heidelberg: The Castle from the Hillside to the East; (2) Heidelberg Castle: The Gate Tower,0,0
57100,Heidelberg: The Castle from the South,0,0
57154,Stuttgart from the South-East,0,0
57063,Heidelberg: The Castle from above the Broken Tower; Mountain Sketch,-1,-0.1
57155,Stuttgart from a Hill to the South-East,0,0
57080,Heidelberg: View from close to the Great Tower; A Ruined Window in the Great Tower,4,0.26666666666666666
57076,"Sketches, Probably of Heidelberg",0,0
57160,?Cannstatt,0,0
57149,Stuttgart from the Uhlanshöhe,0,0
57098,Heidelberg: The Castle and Neckar Valley from the East,0,0
57128,Two Sketches Looking up the Neckar towards Neckargemünd,0,0
57101,Heidelberg: View from the Castle Entrance,0,0
57138,House and Tower,0,0
57069,(1) Heidelberg from the Foot of the Great Tower with a Detail of the Great Tower below; (2) Heidelberg: The Bridge Towers from close to the Castle,6,0.2222222222222222
57114,Heidelberg: View down the Neckar from East of the Town,0,0
57117,Heidelberg: View down the Neckar from East of the Town,0,0
57134,"(1) Group of Figures, Including a Funeral Procesion and a Man on Horseback; (2)-(4) Buildings",-1,-0.06666666666666667
57122,"(1) Heidelberg; (2) (3) Heidelberg: The Heiliggeistkirche and Bridge, Looking Downstream, One with a Group of People in the Foreground",0,0
57073,Lucerne,0,0
57062,Sketches of Buildings,0,0
50867,Channel Islands,0,0
50925,"Ruins of Abbey; Also Church Steeple, ?A. Mieux [Turner]",-2,-0.2222222222222222
50914,"Ruins of Abbey. ?St Wandrille, near Caudebec",-2,-0.2857142857142857
50917,Ruins of Abbey,-2,-0.6666666666666666
50896,Château on Bank of River - ...carville [Turner] (?Tancarville),0,0
50889,The Seine at Caudebec-en-Caux,0,0
50912,"Views of Town Etc., on River Banks",0,0
50895,"The Cap de la Hève, Seen from the Jetty at Le Havre, with (Above) a View up the River Seine",0,0
50877,Castle among Trees Overlooking the Sea,0,0
50839,Cathedral,0,0
50909,Views of Town and Harbour,0,0
50885,"Landscape, with Church, Winding River, Etc.",0,0
50858,Isigny; Watering Horses [Turner],0,0
50930,Church,0,0
50878,Castle among Trees Overlooking the Sea,0,0
50908,Views of Town and Harbour,0,0
50854,Houses on Rocks,0,0
50894,?Ruins,-2,-2
50901,River Banks,0,0
50837,Ruins of Castle,-2,-0.6666666666666666
50916,Ruins of Abbey,-2,-0.6666666666666666
50850,"Tower of Cathedral, Bayeux, Etc.",0,0
50910,Views of Town and Harbour. Sampson H. [Turner],0,0
50929,"Harbour, with Shipping",0,0
50880,"Views on Coast near Havre. ?Chateau Etlong, Chx. St Maries, Esegier [Turner], Etc.",0,0
50921,Ruins of Abbey,-2,-0.6666666666666666
50842,Village on Coast,0,0
50883,Road over Rocks,0,0
50865,"Sunset, with Colour Notes",0,0
50860,Bayeux,0,0
50899,Harbour with Shipping,0,0
50933,Vessels Sailing,0,0
50845,"St Aubin-sur-Mer, Etc.",0,0
50862,Scene on Coast,0,0
50879,"Views on Coast near Havre. ?Chateau Etlong, Chx. St Maries, Esegier [Turner], Etc.",0,0
50875,Church Spire,0,0
50851,"Bourse de Commerce [Turner], at Bayeaux, with Tower of Cathedral",0,0
50886,A View,0,0
50891,Sketches at Caudebec,0,0
50844,St Aubin [Turner] (-sur-Mer),0,0
50926,Ruins of Abbey,-2,-0.6666666666666666
50928,Group of Boats,0,0
50861,"River, with Hills and Shipping",0,0
50866,"Bay, with Castle on Rocks",0,0
50907,Church among Trees on River Bank,0,0
50898,Harbour with Shipping,0,0
50931,"Church, with Street",0,0
50888,The Seine at Caudebec-en-Caux,0,0
50920,Ruins of Abbey,-2,-0.6666666666666666
50863,One of the Channel Islands,0,0
50904,Tancarville,0,0
50918,Ruins of Abbey,-2,-0.6666666666666666
50893,Villequier [Turner],0,0
50884,"Church on Rocks, Etc.",0,0
50934,Le Havre from Ste-Addresse,0,0
50846,Boats Aground at St Aubin [Turner],0,0
50927,Ruins of Castle,-2,-0.6666666666666666
50857,Views on Coast,0,0
50869,Castle,0,0
50913,"Views of Town, Etc., on River Banks",0,0
50905,?Quilleboeuf,0,0
50840,"Scenes in Market-Place, and on Coast",0,0
50890,Caudebec [Turner],0,0
50874,Castle on Rock,0,0
50859,Bayeux,0,0
50838,Street Scene,0,0
50841,On Coast,0,0
50876,"Harbour, with Houses and Round Tower: Havre",0,0
50856,Tower and Other Buildings,0,0
50892,Villa [Turner] (?Villequier),0,0
50887,The Church of Notre-Dame at Caudebec-en-Caux,0,0
50923,Ruins of Abbey,-2,-0.6666666666666666
50897,River Banks; Sunset,0,0
50852,At Bayeaux [Turner],0,0
50849,"Bayeaux [Turner], View on Coast, Etc.",0,0
50864,A Bay,0,0
50843,"Figures on Shore, and Other Sketches. Boys Baiting on the Shore [Turner]",0,0
50853,"Fishing Village, with Boats on Coast",0,0
50906,?Quilleboeuf,0,0
50847,St Leon and Lux [Turner],0,0
50848,Sketches on Coast,0,0
50881,A View,0,0
50911,Views of Town and Harbour,0,0
50855,"Stone Quarry [Turner], with Distant Town",0,0
50903,Tancarville,0,0
50924,Ruins of Abbey,-2,-0.6666666666666666
50902,Tancarville,0,0
50922,Ruins of Abbey,-2,-0.6666666666666666
50900,River Banks. Hermitage [Turner],0,0
50919,Ruins of Abbey,-2,-0.6666666666666666
50915,Ruins of Abbey,-2,-0.6666666666666666
54034,"Pass of Leny, near Callander",0,0
54026,Ben Ledi and the Pass of Leny,0,0
53983,Glen Croe Looking North-West to Ben Arthur,0,0
53968,Sketches of Loch Long; and Bowling and Old Kilpatrick Near Glasgow,0,0
53946,"Sketches Including Islay; and Carrick Castle, Loch Goil",0,0
53991,Loch and Mountains,0,0
53940,"Paps of Jura from Port Askaig, Islay; and ?Maol Cheann-dearg from Broadford Bay, Skye",0,0
54002,The Firth of Forth Around Blackness,0,0
53937,"Sketches of the Voyage from West Tarbert to Islay; and Finlaggan Castle, Islay",0,0
54028,"Pass of Leny, near Callander",0,0
54035,"Pass of Leny, near Callander",0,0
54027,Pass of Leny with the Falls of Leny and Ben Ledi,0,0
53952,"Knock Castle and Knock Bay, Skye",0,0
53939,"Paps of Jura from Port Askaig, Islay; and ?Maol Cheann-dearg from Broadford Bay, Skye",0,0
53961,Loch Goil; ?Garelochead; and Rob Roy Rock,-2,-0.2857142857142857
54006,"Road, with Figures; and Loch Ard",0,0
53998,Shores of the Firth of Forth,0,0
53947,"Tarbert Castle at East Tarbert, Kintyre",0,0
54023,"Callander, Main Street with Ben Ledi",0,0
53972,Sketches of Glen Goil,0,0
53951,"Knock Bay, Skye",0,0
53997,"Firth of Forth: St Mungo's Alloa, Clackmannan Tower and Dunderave Tower",0,0
53944,"Continuation of the Head of Loch Lomond; and Sketches of Islay: Keills, ?Finlaggan and Port Askaig",0,0
53971,Dunderave Castle; and Ben Arthur From Arrochar,0,0
53969,Sketches of Dunderave Castle; ?Ardkinglas House; and Ben Arthur,0,0
53945,"Three Sketches of Dun Sgathaich Castle, Skye",0,0
53986,Ben Lomond from Loch Lomond,0,0
53954,"Inversnaid Landing, Loch Lomond",0,0
53941,"Broadford Bay, Scalpay and Longay from the East; and Scalpay",0,0
54011,"?Ledard Burn, Kinlochard",0,0
53992,Loch and Mountains,0,0
54008,?Pass of Leny with Callander Church Spire,0,0
53989,"Sketches of Loch Lomond, With Luss and Ben Lomond",0,0
53977,Two Views of Loch Katrine,0,0
54024,Pass of Leny with Ben Ledi,0,0
53982,Sketches of Loch Katrine; and Loch Lomond,0,0
53963,Loch Goil Looking South with Carrick Castle,0,0
54000,Views of the Firth of Forth from the River,0,0
53994,Dumbarton Rock; and the Clyde,0,0
53960,Loch Goil with Carrick Castle,0,0
53996,Alloa From the Firth of Forth,0,0
53964,"Loch Goil: Carrick Castle From the South-East, and From the North",0,0
53995,Cambuskenneth Abbey; Clackmannan Tower; and Stirling Castle from Alloa,0,0
53962,Dunderave Castle; and Sketches at Glen Croe,0,0
54022,"Burleigh Castle, Milnathort; Loch Leven and the Lomond Hills from Milnathort",0,0
54029,"Falls of Leny, near Callander",0,0
54017,Distant View of Ben Lomond from the West,0,0
53990,Loch Lomond with Ben Lomond,0,0
53978,"Ben Vane and Ben Arthur, Seen from the East End of Loch Arklet",0,0
54031,"Castle Campbell, Dollar from the Approach Road",0,0
53967,"Old Kilpatrick Church, Near Bowling, West Dunbartonshire",0,0
54012,'Loch Venachar',0,0
53993,Dumbarton Rock,0,0
54019,Loch Ard Looking West; and Ledard Burn,0,0
53965,Loch Goil and Carrick Castle; and ?The East End of Loch Katrine,0,0
54036,Pass of Leny; Callander Church; and Callander Bridge,0,0
54016,"Views from the Duke's Pass, Trossachs; and Loch Katrine",0,0
53943,"The Head of Loch Long; The Keill Cross, Islay; and the Sound of Islay from Port Askaig",0,0
54013,Loch Katrine from Stronachlachar,0,0
54007,'Kilmahog' Looking Towards Ben Ledi,0,0
53959,Dumbarton Rock,0,0
54009,"Loch Venachar, and a Distant View of Ben Lomond",0,0
54025,"Castle Campbell, from Dollar",0,0
54004,"Loch, with Mountains",0,0
54003,"Sketches of the Firth of Forth, With Rosyth and Blackness Castles",0,0
53955,"Arklet Falls, Inversnaid; Knock Castle, Skye, and a Coastline",0,0
53970,"Sketches Made at Glen Croe, Argyll",0,0
53942,"Aros Castle, Sound of Mull; and Broadford Bay, Scalpay and Longay from the East",0,0
53948,"Tarbert Castle at, East Tarbert, Kintyre",0,0
54021,"Bridge, with Mountains",0,0
53938,Loch Lomond; Skerry Island; and the Sound of Islay,0,0
53958,Dumbarton Bridge,0,0
53950,?Ben Lomond from Ben Arthur,0,0
53956,Alloa and Clackmannan Tower from the River Forth; and Dumbarton Rock,0,0
54018,"Loch Leven with Lochleven Castle; and Burleigh Castle, Milnathort",0,0
54015,Loch Ard,0,0
53999,"Views of the Firth of Forth from the River, With Alloa Old Kirk",0,0
54030,"Castle Campbell, Dollar from the Approach Road",0,0
54033,"Castle Campbell, Dollar from the South-East",0,0
53953,"Dun Sgathaich Castle, Skye",0,0
53976,The Shore of ?Loch Katrine With a Rainbow,0,0
54014,Loch Ard Looking West,0,0
54020,"Brig O' Turk and Ben A'an, Trossachs",0,0
53979,Arrochar Alps Across Loch Lomond From the Inversnaid Landing,0,0
54010,Loch Ard: Towards Ledard Water,0,0
53981,The Head of Loch Lomond,0,0
53984,Glen Goil,0,0
54001,Views of the Firth of Forth From the River,0,0
54032,"Burleigh Castle, Milnathort",0,0
53988,Loch and Mountains - ?Loch Lomond,0,0
53949,?Ben Lomond from Ben Arthur,0,0
53973,Ruined Castle,-2,-1
54005,Distant View of Ben Lomond from the East,0,0
53987,Glen Goil; and Loch Katrine,0,0
53980,Views South-West and North-West From Inversnaid on Loch Lomond,0,0
53957,Dumbarton Rock; and Glen Goil,0,0
53974,Lochgoilhead,0,0
53975,Glen Goil; and Loch Long,0,0
53985,Loch Long and Loch Goil,0,0
28617,"Sailing Boats on a River or Estuary, with Sunset Sky",0,0
28611,"A Wooden Footbridge, with the Banks of a River or Stream",0,0
28630,"A Mediterranean Coastal Scene with a Ship Being Careened, Probably a Memorandum of a Composition by Claude-Joseph Vernet",0,0
28670,"Ludlow Castle from the North West, with the River Teme in the Foreground",0,0
28618,"Landscape with Ruins on a Bank above a River, Probably after Wilson",-2,-0.16666666666666666
28675,Llandovery Castle from the South,0,0
28643,"An Ivy-Clad Church with Figures near a Tomb, and Shipping on the Sea Beyond, ?at the Mouth of the Thames or Medway",0,0
28615,"A Sailing Ship Foundering in Heavy Seas, Seen from Above",0,0
